latitude,longitude,weights
-34.8478814,138.4899721,53795.2381
-34.8364363,138.4899721,48852.38095
-34.864,138.557,16388.88889
-34.8417043,138.5996352,65437.5
-34.85025,138.659,29072.91667
-34.841,138.527,-69250
-34.845,138.492,7795.454545
-34.871,138.637,28804.53431
-34.873,138.631,14100.33445
-34.861944,138.643056,27463.60294
-34.8531022,138.6714773,-1108.844834
-34.8591655,138.5862837,10883.92857
-34.882,138.636,-229.4079794
-34.821,138.494,14876.47059
-34.818333,138.493611,27885.60768
-34.8604,138.633,29390.92233
-34.877,138.622,-18535.71429
-34.852,138.547,19231.06061
-34.8452,138.494,0
-34.7864711,138.4937213,-19239.14474
-34.8507485,138.6213476,-1506.944444
-34.8523266,138.6291326,36857.60234
-34.853056,138.643611,33930.99415
-34.798889,138.491111,13771.00894
-34.846667,138.535556,14226.14706
-34.781,138.501,0
-34.898,138.586,124340
-34.832,138.497,89138.09524
-34.846,138.503,-53777.63158
-34.8838117,138.5938053,-8858.499573
-34.8607571,138.5099711,95217.5
-34.86,138.57,0
-34.8551221,138.5212237,-4122.807018
-34.8759865,138.6075698,3058.333333
-34.838889,138.483889,34953.5
-34.848,138.481,144919.6581
-34.806,138.495,31415.0641
-34.841,138.663,-165.2442813
-34.839,138.638,8607.371795
-34.867,138.651,9779.964403
-34.842,138.564,8400
-34.864,138.552,6912.192308
-34.873,138.614,-14545.49164
-34.8872207,138.6125795,30400
-34.897,138.59,349583.3333
-34.892,138.606,-26416.66667
-34.886,138.603,10966.66667
-34.898,138.586,124340
-34.8838117,138.5938053,-8858.499573
-34.8759865,138.6075698,3058.333333
-34.897,138.597,-700333.3333
-34.775,138.589,0
-34.775,138.655,18972.22222
-34.74,138.605,-12125.29523
-34.828,138.598,0
-34.72351,138.60944,18282.77778
-34.8333559,138.5897985,21750
-34.7185389,138.6288642,0
-34.7475748,138.6714773,3543.478261
-34.788,138.59,0
-34.79575,138.60437,0
-34.796,138.667,-56678.76966
-34.823,138.646,26799.33093
-34.8111486,138.6149026,25326.53135
-34.811,138.686,-386.744531
-34.8095995,138.6537879,11049.30124
-34.8025,138.6448,21707.68025
-34.826667,138.665,18931.0559
-34.79,138.616,31304.92424
-34.756944,138.611389,14117.39077
-34.824444,138.626944,23059.62417
-34.76391,138.64228,4727.820513
-34.77263,138.62514,14028.40909
-34.78,138.67,16746.48818
-34.7631,138.68858,30888.86555
-34.75,138.62243,14556.51341
-34.7587,138.6677,48467.59259
-34.76706,138.66033,12636.02941
-34.78266,138.64321,0
-34.7382025,138.534511,-61000
-34.841,138.663,-165.2442813
-34.839,138.638,8607.371795
-34.7296627,138.5759347,0
-34.8090822,138.7316925,17216.21346
-34.861,138.683,33307.83608
-34.7999009,138.7316925,12011.34747
-34.85025,138.659,29072.91667
-34.7838889,138.7061111,47694.74742
-34.7629557,138.7640222,0
-34.766,138.715,-27323.35723
-34.796,138.667,-56678.76966
-34.8491256,138.7342029,-13783.9963
-34.8531022,138.6714773,-1108.844834
-34.8451,138.697,10510.79208
-34.833333,138.683333,23203.87402
-34.811,138.686,-386.744531
-34.829,138.672,32684.96622
-34.812524,138.706595,25317.54093
-34.822,138.704,7935.782557
-34.78,138.67,16746.48818
-34.7631,138.68858,30888.86555
-34.830278,138.711111,13391.10106
-34.801,138.712,12872.98851
-34.826,138.726,55883.26764
-34.841,138.663,-165.2442813
-34.8349569,138.7304374,19552.63158
-34.7996704,138.686525,30054.52381
-34.7948475,138.7417347,265000
-34.964,138.576,120948.7179
-34.963,138.586,43607.79352
-34.954,138.575,44962.5
-34.951,138.581,-59800
-34.951,138.629,96658.00866
-34.952,138.595,-55885.5364
-34.9623501,138.6226003,34492.64706
-34.955,138.6,-307616.3043
-34.9436884,138.5775211,-69075.66667
-34.964,138.593,27500
-34.957222,138.614722,103635.4167
-34.956,138.59,499588.8889
-34.959,138.636,-36960.37152
-34.944,138.613,68322.94833
-34.95,138.6,-126648.4962
-34.961,138.6,439726.1905
-34.9453327,138.5925435,-108455.5556
-34.9,138.612,-6978.571429
-34.896,138.605,166075.5076
-34.887525,138.624461,95718.83469
-34.8915826,138.6175897,293879.6296
-34.9454042,138.5237246,0
-34.949,138.574,-81595.2381
-34.9286646,138.5464066,18723.90181
-34.9686804,138.541234,37973.94541
-34.931,138.557,10417.90972
-34.927,138.512,59088.01109
-34.96,138.566,58786.11111
-34.971,138.517,43076.53682
-34.931,138.57,-25888.88889
-34.9436884,138.5775211,-69075.66667
-34.9355709,138.5800246,0
-34.95,138.566,-47174.97349
-34.923354,138.5312279,77164.28571
-34.9443303,138.5625029,-46217.87852
-34.925278,138.560833,-21409.72222
-34.938,138.571,0
-34.945278,138.550556,13269.60784
-34.9575,138.550278,58428.77358
-34.9645281,138.5312279,13478.57143
-34.963683,138.5512419,-2985.960145
-34.94,138.56,-4757.640068
-34.9141491,138.5725146,71527.77778
-34.9174945,138.5612516,8563.157895
-34.916667,138.55,25025
-34.945278,138.50375,81865.74074
-34.9391434,138.5499908,25511.90476
