latitude,longitude,weights
-35.027,138.601,119386.194
-35.0131071,138.6263585,107630.1075
-34.968,138.6,293833.3333
-35.02,138.631,165731.8627
-34.971,138.616,165072.2222
-34.9677,138.671,0
-34.981111,138.605833,152214.0756
-34.998,138.609,272500
-34.99,138.576,184299.4055
-34.987,138.625,69918.90646
-34.972,138.627,155558.5088
-34.995,138.597,19533.34604
-35.002,138.59,117623.7336
-34.978,138.631,627190
-35.006,138.577,160555.8974
-34.986,138.616,224176.4129
-35.015,138.686,34974.35897
-34.967,138.636,62545.45455
-34.969722,138.595833,-80874.78261
-34.913,138.622,416250
-34.905,138.635,349490.1587
-34.891,138.644,71007.7792
-34.9037874,138.6526734,134271.9298
-34.8969137,138.6526734,208202.8986
-34.917,138.616,11333.33333
-34.931,138.648,71000
-34.899,138.625,327917.2932
-34.924,138.645,172307.6923
-34.920278,138.619167,1066750
-34.896389,138.639167,201101.1905
-34.927778,138.646944,308636.3636
-34.911,138.637,236630.4901
-34.923,138.633,-26349.73545
-34.899,138.642,109636.3636
-34.905,138.646,-15192.30769
-34.899,138.634,309615.3846
-34.91088,138.65398,265327.619
-34.903,138.622,365664.6728
-34.912,138.629,366155.9524
-34.91111,138.64453,320964.2857
-35.067,138.6,97189.91088
-35.267,138.483,61166.66667
-35.281,138.454,68285.82074
-35.1654325,138.6153977,0
-35.087538,138.623853,176767.8571
-35.0715089,138.6584766,0
-35.1281692,138.496221,62931.09756
-35.1335313,138.476227,77581.61999
-35.1054491,138.6297435,-186000
-35.0451047,138.6539268,0
-35.0476306,138.6213476,117864.119
-35.04119,138.60515,197302.8409
-35.03,138.557,11618.42105
-35.0858138,138.6777686,0
-35.05,138.583333,101904.3194
-35.158916,138.5262256,83206.27706
-35.143,138.514,107819.754
-35.077,138.502,97856.97935
-35.083,138.567,87864.06642
-35.155,138.518,79239.99298
-35.05,138.683333,-357000
-35.1474667,138.6403068,-34100
-35.106587,138.4937213,0
-35.2301549,138.4837239,25879.62963
-35.2053048,138.5891838,104369.152
-35.2210309,138.5461247,39440.39451
-35.198,138.473,110693.8334
-35.118,138.529,71393.03832
-35.14,138.493,49000
-35.148,138.502,82703.72807
-35.064,138.553,95121.42857
-35.180847,138.502658,63208.33333
-35.0966681,138.541234,62551.33736
-35.1432538,138.5428373,70555.55556
-35.1198409,138.476227,100514.1026
-35.1472196,138.476227,92610.54545
-35.168,138.472,56190.24123
-35.266,138.465,62531.25
-35.09814,138.527444,114684.1717
-35.09,138.55,78443.20513
-35.191,138.478,102739.7007
-35.1979097,138.496455,135882.3529
-35.173,138.487,63946.34051
-35.202,138.488,73459.50758
-35.33,138.448,98886.90476
-35.3500635,138.5015331,0
-35.2369804,138.5096886,0
-35.24631,138.62283,0
-34.887525,138.624461,167345.175
-35.2800175,138.5165348,0
-35.2743124,138.5559895,37498.72123
-35.2953597,138.551613,200000
-35.118261,138.5437358,111125.4043
-34.672,138.667,39416.74261
-34.6416029,138.6539268,87938.59649
-34.6383421,138.7661021,0
-34.682,138.702,31710.16184
-34.6457618,138.5102836,0
-34.708611,138.705556,32636.88973
-34.691389,138.668056,54746.96493
-34.7185389,138.6288642,0
-34.705,138.66,0
-34.72,138.673,71255.43478
-34.69906,138.69303,45847.56098
-34.72625,138.681,75780.12527
-34.7338017,138.6714773,39700
-34.70079,138.67578,54993.50649
-34.71239,138.68543,52820.47872
-34.74126,138.65639,73956.18182
-34.7475748,138.6714773,65430.32787
-34.62893,138.74885,28069.72955
-34.6946,138.655,51962.29392
-34.7629557,138.7640222,0
-34.7471145,138.6815087,71581.09813
-34.625,138.696,15000
-34.7354281,138.8124093,0
-34.66973,138.64501,0
-34.668,138.7,22795.7996
-34.64716,138.67813,0
-34.659,138.666,48558.63812
-34.7155458,138.7662817,164700
-34.6876893,138.6333343,0
-34.6584706,138.6132442,0
-34.7549047,138.7778197,0
-34.685833,138.686944,36155.55556
-34.6768,138.67674,27627.6455
-34.7382025,138.534511,0
-34.6776509,138.7453293,0
-34.6743048,138.5560901,70404.41176
-34.7296627,138.5759347,0
-34.6620474,138.771558,0
-34.861,138.516,68888.88889
-34.859,138.561,69433.33333
-34.8360061,138.4999707,123772.7273
-34.861,138.597,83853.84314
-34.873,138.614,139720.9302
-34.859,138.617,53319.24476
-34.886,138.567,88384.61538
-34.861,138.683,85177.84485
-34.888,138.58,104071.4286
-34.8333559,138.5897985,-60000
-34.882,138.578,51375
-34.8628684,138.6063175,79318.40209
-34.8478814,138.4899721,105092.2619
-34.8364363,138.4899721,-7066.666667
-34.864,138.557,99333.33333
-34.8417043,138.5996352,48580.35714
-34.85025,138.659,50886.8291
-34.841,138.527,55000
-34.845,138.492,-3545.454545
-34.871,138.637,94714.4261
-34.873,138.631,120486.204
-34.861944,138.643056,74844.57014
-34.8531022,138.6714773,67161.37513
-34.8591655,138.5862837,72077.5076
-34.882,138.636,101955.5861
-34.821,138.494,112973.1166
-34.818333,138.493611,78685.97884
-34.8604,138.633,31820.54826
-34.877,138.622,210516.6071
-34.852,138.547,60003.56763
-34.8452,138.494,0
-34.7864711,138.4937213,116543.9167
-34.8507485,138.6213476,80625.3655
-34.8523266,138.6291326,49405.55556
-34.853056,138.643611,115207.8947
-34.798889,138.491111,28817.44422
-34.846667,138.535556,64857.18627
-34.781,138.501,0
-34.898,138.586,-33312.5
-34.832,138.497,-9045.833333
-34.846,138.503,68676.4411
-34.8838117,138.5938053,97840.4908
-34.8607571,138.5099711,53145.83333
-34.86,138.57,0
-34.8551221,138.5212237,67709.09091
-34.8759865,138.6075698,240793.3333
-34.838889,138.483889,98100.96154
-34.848,138.481,-105588.8889
-34.806,138.495,48576.38889
-34.841,138.663,98144.81809
-34.839,138.638,73830.76923
-34.867,138.651,90846.8374
-34.842,138.564,98600
-34.864,138.552,38386.67133
-34.873,138.614,139720.9302
-34.8872207,138.6125795,230000
-34.897,138.59,566950
-34.892,138.606,532250
-34.886,138.603,207408.3333
-34.898,138.586,-33312.5
-34.8838117,138.5938053,97840.4908
-34.8759865,138.6075698,240793.3333
-34.897,138.597,-233000
-34.775,138.589,0
-34.775,138.655,55651.91571
-34.74,138.605,45659.78527
-34.828,138.598,0
-34.72351,138.60944,51930.55556
-34.8333559,138.5897985,-60000
-34.7185389,138.6288642,0
-34.7475748,138.6714773,65430.32787
-34.788,138.59,0
-34.79575,138.60437,58450
-34.796,138.667,113861.3576
-34.823,138.646,66403.686
-34.8111486,138.6149026,30020.10119
-34.811,138.686,90071.1866
-34.8095995,138.6537879,72079.73496
-34.8025,138.6448,42064.13793
-34.826667,138.665,51670.42658
-34.79,138.616,72458.09359
-34.756944,138.611389,49405.12476
-34.824444,138.626944,58268.78868
-34.76391,138.64228,56455.05279
-34.77263,138.62514,63857.72105
-34.78,138.67,64699.5283
-34.7631,138.68858,46949.18242
-34.75,138.62243,66165.07937
-34.7587,138.6677,34267.76777
-34.76706,138.66033,42398.69281
-34.78266,138.64321,0
-34.7382025,138.534511,0
-34.841,138.663,98144.81809
-34.839,138.638,73830.76923
-34.7296627,138.5759347,0
-34.8090822,138.7316925,92183.02124
-34.861,138.683,85177.84485
-34.7999009,138.7316925,94289.61353
-34.85025,138.659,50886.8291
-34.7838889,138.7061111,65130.23475
-34.7629557,138.7640222,0
-34.766,138.715,62737.19165
-34.796,138.667,113861.3576
-34.8491256,138.7342029,116933.7893
-34.8531022,138.6714773,67161.37513
-34.8451,138.697,80758.90489
-34.833333,138.683333,66366.72063
-34.811,138.686,90071.1866
-34.829,138.672,90022.98554
-34.812524,138.706595,76412.11822
-34.822,138.704,66579.03226
-34.78,138.67,64699.5283
-34.7631,138.68858,46949.18242
-34.830278,138.711111,73072.82051
-34.801,138.712,64598.27586
-34.826,138.726,38787.83283
-34.841,138.663,98144.81809
-34.8349569,138.7304374,43300
-34.7996704,138.686525,39285.47619
-34.7948475,138.7417347,-175250
-34.964,138.576,116458.3333
-34.963,138.586,94580.31189
-34.954,138.575,53591.25
-34.951,138.581,134336.1111
-34.951,138.629,203257.012
-34.952,138.595,439126.462
-34.9623501,138.6226003,188715.6863
-34.955,138.6,497921.8599
-34.9436884,138.5775211,106509
-34.964,138.593,108183.3333
-34.957222,138.614722,322935.8974
-34.956,138.59,55485.18519
-34.959,138.636,246981.6697
-34.944,138.613,184405.4622
-34.95,138.6,608914.9798
-34.961,138.6,347349.8965
-34.9453327,138.5925435,349400
-34.9,138.612,139883.0667
-34.896,138.605,343888.5167
-34.887525,138.624461,167345.175
-34.8915826,138.6175897,365019.6759
-34.9454042,138.5237246,0
-34.949,138.574,30636.98052
-34.9286646,138.5464066,130294.152
-34.9686804,138.541234,51023.44322
-34.931,138.557,161687.6458
-34.927,138.512,140172.6727
-34.96,138.566,127806.8182
-34.971,138.517,57219.79125
-34.931,138.57,224555.5556
-34.9436884,138.5775211,106509
-34.9355709,138.5800246,0
-34.95,138.566,-4279.132791
-34.923354,138.5312279,200112.3373
-34.9443303,138.5625029,117066.618
-34.925278,138.560833,95161.85897
-34.938,138.571,0
-34.945278,138.550556,112397.0588
-34.9575,138.550278,127283.4813
-34.9645281,138.5312279,165407.1429
-34.963683,138.5512419,45972.56729
-34.94,138.56,43932.57536
-34.9141491,138.5725146,24347.22222
-34.9174945,138.5612516,120516.3265
-34.916667,138.55,182086.7045
-34.945278,138.50375,199530.3672
-34.9391434,138.5499908,91479.66387
