latitude,longitude,weights
-34.986,138.523,137466.0714
-34.971,138.517,50492.52137
-34.9886456,138.514972,192039.4737
-35.009,138.522,0
-35.0376785,138.5174726,0
-35.004515,138.522148,116875
-35.033333,138.516667,36086.52381
-35.031,138.532,19771.70868
-34.99541,138.521461,89476.07358
-35.024514,138.523564,15043.58974
-34.988318,138.559096,68273.74389
-35.021,138.568,0
-34.9999023,138.5717982,7300.940171
-35.03,138.557,0
-35.025,138.538,24039.62451
-34.98,138.571,40565.13952
-34.96,138.566,76777.79167
-34.983333,138.533333,0
-35.077,138.502,30068.07461
-35.106587,138.4937213,0
-35.0497245,138.5162223,0
-35,138.552,33406.33727
-35.011,138.562,18226.68998
-34.989,138.539,16736.08903
-35.014,138.545,0
-35.064,138.553,9106.884243
-34.994,138.557,49277.52976
-34.976944,138.551389,16692.84097
-35.031,138.532,19771.70868
-35.026,138.545,1200.680272
-35.034,138.549,69819.22995
-35.034,138.536,0
-35.081294,138.5262256,18464.68972
-34.977,138.556,52603.22896
-35.0235516,138.5549953,11915.15909
-35.0146,138.571,0
-35.065,138.541,28156.09284
-35.007,138.538,46800.44319
-35.021,138.568,0
-34.998118,138.62254,46172.4537
-35.033,138.587,2053.072502
-35.022684,138.6163371,55648.77358
-34.987,138.653,0
-34.99,138.603,21020.46305
-34.972,138.578,26653.22581
-34.9823579,138.5962997,84421.77419
-35.0476306,138.6213476,59276.26824
-34.9934589,138.6840168,62051.02941
-35.04119,138.60515,0
-34.973633,138.5862837,45214.28571
-34.981,138.588,12963.63636
-35.027,138.601,0
-35.0131071,138.6263585,26342.73772
-34.968,138.6,259389
-35.02,138.631,20162.67943
-34.971,138.616,0
-34.9677,138.671,0
-34.981111,138.605833,54353.53535
-34.998,138.609,0
-34.99,138.576,61547.77266
-34.987,138.625,145305.5556
-34.972,138.627,0
-34.995,138.597,61119.1701
-35.002,138.59,0
-34.978,138.631,0
-35.006,138.577,9181.616833
-34.986,138.616,0
-35.015,138.686,22419.19192
-34.967,138.636,47248.25175
-34.969722,138.595833,50916.38796
-34.913,138.622,0
-34.905,138.635,73722.22222
-34.891,138.644,102533.9266
-34.9037874,138.6526734,101056.5789
-34.8969137,138.6526734,0
-34.917,138.616,247000
-34.931,138.648,68575
-34.899,138.625,61714.28571
-34.924,138.645,0
-34.920278,138.619167,0
-34.896389,138.639167,33817.98246
-34.927778,138.646944,2583.333333
-34.911,138.637,88361.34387
-34.923,138.633,24458.4399
-34.899,138.642,127476.1905
-34.905,138.646,0
-34.899,138.634,171885.4167
-34.91088,138.65398,68839.58333
-34.903,138.622,0
-34.912,138.629,0
-34.91111,138.64453,187507.1429
-35.067,138.6,22706.31595
-35.267,138.483,87750
-35.281,138.454,739.5286885
-35.1654325,138.6153977,0
-35.087538,138.623853,145125
-35.0715089,138.6584766,0
-35.1281692,138.496221,0
-35.1335313,138.476227,9495.098039
-35.1054491,138.6297435,0
-35.0451047,138.6539268,0
-35.0476306,138.6213476,59276.26824
-35.04119,138.60515,0
-35.03,138.557,0
-35.0858138,138.6777686,0
-35.05,138.583333,19528.73311
-35.158916,138.5262256,562.8415301
-35.143,138.514,8333.333333
-35.077,138.502,30068.07461
-35.083,138.567,3587.681549
-35.155,138.518,9649.599812
-35.05,138.683333,0
-35.1474667,138.6403068,0
-35.106587,138.4937213,0
-35.2301549,138.4837239,0
-35.2053048,138.5891838,99065.17094
-35.2210309,138.5461247,0
-35.198,138.473,7198.863636
-35.118,138.529,8366.932296
-35.14,138.493,0
-35.148,138.502,0
-35.064,138.553,9106.884243
-35.180847,138.502658,37861.99095
-35.0966681,138.541234,7590.947017
-35.1432538,138.5428373,19342.59259
-35.1198409,138.476227,22809.75452
-35.1472196,138.476227,53927.65152
-35.168,138.472,16786.41002
-35.266,138.465,0
-35.09814,138.527444,0
-35.09,138.55,0
-35.191,138.478,33665.67828
-35.1979097,138.496455,0
-35.173,138.487,9993.895582
-35.202,138.488,25876.82953
-35.33,138.448,42011.19403
-35.3500635,138.5015331,0
-35.2369804,138.5096886,0
-35.24631,138.62283,0
-34.887525,138.624461,0
-35.2800175,138.5165348,0
-35.2743124,138.5559895,23654.38596
-35.2953597,138.551613,0
-35.118261,138.5437358,29225.50189
-34.672,138.667,4154.205607
-34.6416029,138.6539268,38004.34783
-34.6383421,138.7661021,0
-34.682,138.702,0
-34.6457618,138.5102836,0
-34.708611,138.705556,11731.87573
-34.691389,138.668056,0
-34.7185389,138.6288642,0
-34.705,138.66,0
-34.72,138.673,46240.13158
-34.69906,138.69303,11694.45423
-34.72625,138.681,0
-34.7338017,138.6714773,0
-34.70079,138.67578,15374.70862
-34.71239,138.68543,0
-34.74126,138.65639,7733.090186
-34.7475748,138.6714773,0
-34.62893,138.74885,8661.114248
-34.6946,138.655,#N/A
-34.7629557,138.7640222,0
-34.7471145,138.6815087,30500.65789
-34.625,138.696,0
-34.7354281,138.8124093,0
-34.66973,138.64501,0
-34.668,138.7,0
-34.64716,138.67813,0
-34.659,138.666,0
-34.7155458,138.7662817,37041.66667
-34.6876893,138.6333343,21138.78205
-34.6584706,138.6132442,0
-34.7549047,138.7778197,0
-34.685833,138.686944,0
-34.6768,138.67674,69.77027027
-34.7382025,138.534511,163200
-34.6776509,138.7453293,0
-34.6743048,138.5560901,0
-34.7296627,138.5759347,0
-34.6620474,138.771558,0
-34.861,138.516,0
-34.859,138.561,0
-34.8360061,138.4999707,0
-34.861,138.597,39168.90746
-34.873,138.614,0
-34.859,138.617,38787.87879
-34.886,138.567,58267.85714
-34.861,138.683,71240.38462
-34.888,138.58,65670.32967
-34.8333559,138.5897985,0
-34.882,138.578,37481.25
-34.8628684,138.6063175,45967.82513
-34.8478814,138.4899721,0
-34.8364363,138.4899721,48303.57143
-34.864,138.557,1386.363636
-34.8417043,138.5996352,1750
-34.85025,138.659,0
-34.841,138.527,0
-34.845,138.492,0
-34.871,138.637,7604.016913
-34.873,138.631,41523.80952
-34.861944,138.643056,14290.46474
-34.8531022,138.6714773,11842.87926
-34.8591655,138.5862837,35804.24708
-34.882,138.636,2483.695652
-34.821,138.494,25115.38462
-34.818333,138.493611,47487.83858
-34.8604,138.633,#N/A
-34.877,138.622,1201.086957
-34.852,138.547,0
-34.8452,138.494,0
-34.7864711,138.4937213,0
-34.8507485,138.6213476,15244.23077
-34.8523266,138.6291326,16799.4915
-34.853056,138.643611,0
-34.798889,138.491111,22558.20106
-34.846667,138.535556,1684.259259
-34.781,138.501,0
-34.898,138.586,14266.66667
-34.832,138.497,28138.88889
-34.846,138.503,91683.33333
-34.8838117,138.5938053,76512.52906
-34.8607571,138.5099711,0
-34.86,138.57,0
-34.8551221,138.5212237,23094.96228
-34.8759865,138.6075698,127205.098
-34.838889,138.483889,32824.67532
-34.848,138.481,13285.71429
-34.806,138.495,11077.77778
-34.841,138.663,11308.57803
-34.839,138.638,54020.67669
-34.867,138.651,21121.69367
-34.842,138.564,0
-34.864,138.552,43686.94118
-34.873,138.614,0
-34.8872207,138.6125795,76117.84314
-34.897,138.59,225046.875
-34.892,138.606,0
-34.886,138.603,0
-34.898,138.586,14266.66667
-34.8838117,138.5938053,76512.52906
-34.8759865,138.6075698,127205.098
-34.897,138.597,0
-34.775,138.589,0
-34.775,138.655,0
-34.74,138.605,4340.29029
-34.828,138.598,0
-34.72351,138.60944,13208.33333
-34.8333559,138.5897985,0
-34.7185389,138.6288642,0
-34.7475748,138.6714773,0
-34.788,138.59,0
-34.79575,138.60437,0
-34.796,138.667,0
-34.823,138.646,1103.292948
-34.8111486,138.6149026,0
-34.811,138.686,0
-34.8095995,138.6537879,25790.14225
-34.8025,138.6448,6312.02046
-34.826667,138.665,0
-34.79,138.616,28485.0328
-34.756944,138.611389,569.6445349
-34.824444,138.626944,5624.009901
-34.76391,138.64228,29566.84982
-34.77263,138.62514,10877.06044
-34.78,138.67,190.1041667
-34.7631,138.68858,0
-34.75,138.62243,3752.833104
-34.7587,138.6677,10738.09524
-34.76706,138.66033,4005.263158
-34.78266,138.64321,0
-34.7382025,138.534511,163200
-34.841,138.663,11308.57803
-34.839,138.638,54020.67669
-34.7296627,138.5759347,0
-34.8090822,138.7316925,25500
-34.861,138.683,71240.38462
-34.7999009,138.7316925,0
-34.85025,138.659,0
-34.7838889,138.7061111,15583.72758
-34.7629557,138.7640222,0
-34.766,138.715,5256.038885
-34.796,138.667,0
-34.8491256,138.7342029,52117.3592
-34.8531022,138.6714773,11842.87926
-34.8451,138.697,19036.07771
-34.833333,138.683333,18501.54321
-34.811,138.686,0
-34.829,138.672,22725.61856
-34.812524,138.706595,31629.66014
-34.822,138.704,31745.61404
-34.78,138.67,190.1041667
-34.7631,138.68858,0
-34.830278,138.711111,4314.708003
-34.801,138.712,12421.66417
-34.826,138.726,0
-34.841,138.663,11308.57803
-34.8349569,138.7304374,0
-34.7996704,138.686525,2207.759848
-34.7948475,138.7417347,0
-34.964,138.576,139962.1212
-34.963,138.586,111231.681
-34.954,138.575,0
-34.951,138.581,0
-34.951,138.629,0
-34.952,138.595,0
-34.9623501,138.6226003,0
-34.955,138.6,104323.8636
-34.9436884,138.5775211,147500
-34.964,138.593,0
-34.957222,138.614722,127897.6029
-34.956,138.59,0
-34.959,138.636,40658.56777
-34.944,138.613,52343.75
-34.95,138.6,84880.0905
-34.961,138.6,145563.1591
-34.9453327,138.5925435,273857.1429
-34.9,138.612,154741.6667
-34.896,138.605,333706.2937
-34.887525,138.624461,0
-34.8915826,138.6175897,39848.48485
-34.9454042,138.5237246,0
-34.949,138.574,217041.6667
-34.9286646,138.5464066,0
-34.9686804,138.541234,101825.2381
-34.931,138.557,0
-34.927,138.512,54726.85185
-34.96,138.566,76777.79167
-34.971,138.517,50492.52137
-34.931,138.57,0
-34.9436884,138.5775211,147500
-34.9355709,138.5800246,0
-34.95,138.566,89162.79762
-34.923354,138.5312279,23731.81818
-34.9443303,138.5625029,49588.23529
-34.925278,138.560833,0
-34.938,138.571,0
-34.945278,138.550556,0
-34.9575,138.550278,51727.08158
-34.9645281,138.5312279,32572.58065
-34.963683,138.5512419,54.06911929
-34.94,138.56,24270.99567
-34.9141491,138.5725146,90707.14286
-34.9174945,138.5612516,0
-34.916667,138.55,82113.09524
-34.945278,138.50375,53778.32756
-34.9391434,138.5499908,8552.380952
