latitude,longitude,weights
-34.898,138.564,14721.59091
-34.888,138.58,21752.28571
-34.9004716,138.5312279,22494.79486
-34.908,138.546,357.6280042
-34.913,138.514,0
-34.9,138.489,0
-34.872,138.515,58901.78571
-34.92,138.494,101573.1092
-34.927,138.501,186435.8974
-34.906,138.57,0
-34.914,138.528,0
-34.8783839,138.552493,12880.95238
-34.898,138.586,98650
-34.856,138.529,24500
-34.893,138.578,0
-34.8925,138.5703,51737.87879
-34.8551221,138.5212237,15292.96875
-34.872,138.508,3926.319937
-34.899,138.514,8745.447248
-34.854,138.484,74882.16363
-34.871,138.53,0
-34.883,138.483,151300
-34.9041817,138.5581233,160527.7778
-34.945278,138.50375,40544.90589
-34.89,138.558,14042.24138
-34.9054239,138.5625029,35526.66667
-34.8722171,138.496221,39528.2516
-34.86349,138.4862231,8976.348854
-34.881,138.535,0
-34.863,138.538,0
-34.882142,138.5449867,37500
-34.881,138.535,0
-34.8828,138.5258,26908.11594
-34.6383421,138.7661021,0
-34.616111,138.731667,0
-34.624,138.722,29848.48485
-34.62893,138.74885,0
-34.64552,138.72758,45081.11111
-34.5973516,138.7448796,0
-34.60192,138.76469,20812.10916
-34.611,138.751,44685.29412
-34.6037,138.73404,0
-34.625,138.696,0
-34.6438424,138.7040858,0
-34.59919,138.72957,0
-34.6776509,138.7453293,0
-34.591,138.744,0
-35.019,138.52,37811.9195
-34.982,138.516,0
-34.986,138.523,0
-34.971,138.517,49976.92308
-34.9886456,138.514972,185773.0263
-35.009,138.522,42854.80024
-35.0376785,138.5174726,29888.88889
-35.004515,138.522148,0
-35.033333,138.516667,18339.66667
-35.031,138.532,0
-34.99541,138.521461,134124.3207
-35.024514,138.523564,0
-34.988318,138.559096,0
-35.021,138.568,47366.66667
-34.9999023,138.5717982,24220.97902
-35.03,138.557,0
-35.025,138.538,0
-34.98,138.571,49817.29055
-34.96,138.566,6968.75
-34.983333,138.533333,55469.47083
-35.077,138.502,6140.448113
-35.106587,138.4937213,0
-35.0497245,138.5162223,42617.52662
-35,138.552,6131.784539
-35.011,138.562,0
-34.989,138.539,36777.03144
-35.014,138.545,14965.06643
-35.064,138.553,13509.66981
-34.994,138.557,14984.31439
-34.976944,138.551389,35942.93255
-35.031,138.532,0
-35.026,138.545,17693.62867
-35.034,138.549,0
-35.034,138.536,25857.32558
-35.081294,138.5262256,18182.27106
-34.977,138.556,923.5567515
-35.0235516,138.5549953,2932.862903
-35.0146,138.571,0
-35.065,138.541,4104.545455
-35.007,138.538,6877.941176
-35.021,138.568,47366.66667
-34.998118,138.62254,0
-35.033,138.587,55743.91026
-35.022684,138.6163371,0
-34.987,138.653,0
-34.99,138.603,72827.28131
-34.972,138.578,7865.384615
-34.9823579,138.5962997,0
-35.0476306,138.6213476,1250.230618
-34.9934589,138.6840168,0
-35.04119,138.60515,56763.88889
-34.973633,138.5862837,0
-34.981,138.588,41620.83333
-35.027,138.601,58227.47636
-35.0131071,138.6263585,33583.98642
-34.968,138.6,0
-35.02,138.631,10735.58897
-34.971,138.616,61181.60096
-34.9677,138.671,0
-34.981111,138.605833,7382.575758
-34.998,138.609,0
-34.99,138.576,61761.90476
-34.987,138.625,0
-34.972,138.627,153659.0909
-34.995,138.597,0
-35.002,138.59,56438.02521
-34.978,138.631,71804.27273
-35.006,138.577,14663.62126
-34.986,138.616,71325.0774
-35.015,138.686,350.6944444
-34.967,138.636,0
-34.969722,138.595833,151011.3043
-34.913,138.622,595333.3333
-34.905,138.635,0
-34.891,138.644,0
-34.9037874,138.6526734,0
-34.8969137,138.6526734,59050
-34.917,138.616,911333.3333
-34.931,138.648,0
-34.899,138.625,108103.8961
-34.924,138.645,10705.55556
-34.920278,138.619167,487500
-34.896389,138.639167,91358.33333
-34.927778,138.646944,0
-34.911,138.637,0
-34.923,138.633,124567.6471
-34.899,138.642,0
-34.905,138.646,67469.69697
-34.899,138.634,0
-34.91088,138.65398,20233.33333
-34.903,138.622,0
-34.912,138.629,0
-34.91111,138.64453,0
-35.067,138.6,12677.81058
-35.267,138.483,0
-35.281,138.454,0
-35.1654325,138.6153977,0
-35.087538,138.623853,0
-35.0715089,138.6584766,0
-35.1281692,138.496221,7063.501603
-35.1335313,138.476227,4762.903226
-35.1054491,138.6297435,0
-35.0451047,138.6539268,0
-35.0476306,138.6213476,1250.230618
-35.04119,138.60515,56763.88889
-35.03,138.557,0
-35.0858138,138.6777686,0
-35.05,138.583333,16732.99553
-35.158916,138.5262256,10020.4918
-35.143,138.514,0
-35.077,138.502,6140.448113
-35.083,138.567,21864.85138
-35.155,138.518,2794.844633
-35.05,138.683333,0
-35.1474667,138.6403068,84500
-35.106587,138.4937213,0
-35.2301549,138.4837239,54384.67262
-35.2053048,138.5891838,0
-35.2210309,138.5461247,16229.55975
-35.198,138.473,36854.54545
-35.118,138.529,2617.702984
-35.14,138.493,42333.33333
-35.148,138.502,9887.34879
-35.064,138.553,13509.66981
-35.180847,138.502658,4832.967033
-35.0966681,138.541234,0
-35.1432538,138.5428373,28824.90741
-35.1198409,138.476227,6668.023256
-35.1472196,138.476227,0
-35.168,138.472,16193.18182
-35.266,138.465,41686.60969
-35.09814,138.527444,7220.06833
-35.09,138.55,9580.143541
-35.191,138.478,13462.2457
-35.1979097,138.496455,11950.36667
-35.173,138.487,2595.996891
-35.202,138.488,0
-35.33,138.448,0
-35.3500635,138.5015331,0
-35.2369804,138.5096886,0
-35.24631,138.62283,0
-34.887525,138.624461,45722.05882
-35.2800175,138.5165348,0
-35.2743124,138.5559895,29447.36842
-35.2953597,138.551613,64250
-35.118261,138.5437358,0
-34.672,138.667,8413.907285
-34.6416029,138.6539268,0
-34.6383421,138.7661021,0
-34.682,138.702,6552.071093
-34.6457618,138.5102836,0
-34.708611,138.705556,16867.7663
-34.691389,138.668056,10236.96263
-34.7185389,138.6288642,0
-34.705,138.66,0
-34.72,138.673,0
-34.69906,138.69303,0
-34.72625,138.681,13902.17391
-34.7338017,138.6714773,10494.25287
-34.70079,138.67578,0
-34.71239,138.68543,0
-34.74126,138.65639,0
-34.7475748,138.6714773,6186.507937
-34.62893,138.74885,0
-34.6946,138.655,0
-34.7629557,138.7640222,0
-34.7471145,138.6815087,0
-34.625,138.696,0
-34.7354281,138.8124093,0
-34.66973,138.64501,0
-34.668,138.7,0
-34.64716,138.67813,0
-34.659,138.666,0
-34.7155458,138.7662817,40541.66667
-34.6876893,138.6333343,0
-34.6584706,138.6132442,0
-34.7549047,138.7778197,0
-34.685833,138.686944,0
-34.6768,138.67674,17930.74324
-34.7382025,138.534511,0
-34.6776509,138.7453293,0
-34.6743048,138.5560901,0
-34.7296627,138.5759347,0
-34.6620474,138.771558,0
-34.861,138.516,38239.58333
-34.859,138.561,60535.25641
-34.8360061,138.4999707,15074.65091
-34.861,138.597,697.5852765
-34.873,138.614,30283.74963
-34.859,138.617,2857.526882
-34.886,138.567,0
-34.861,138.683,0
-34.888,138.58,21752.28571
-34.8333559,138.5897985,155166.6667
-34.882,138.578,0
-34.8628684,138.6063175,17863.26408
-34.8478814,138.4899721,14768.11594
-34.8364363,138.4899721,56493.42105
-34.864,138.557,20455.27859
-34.8417043,138.5996352,0
-34.85025,138.659,23893.54675
-34.841,138.527,0
-34.845,138.492,0
-34.871,138.637,28065.03497
-34.873,138.631,52274.43609
-34.861944,138.643056,0
-34.8531022,138.6714773,24117.64706
-34.8591655,138.5862837,26653.38164
-34.882,138.636,23467.94872
-34.821,138.494,97793.70629
-34.818333,138.493611,0
-34.8604,138.633,23192.13732
-34.877,138.622,0
-34.852,138.547,27230.05319
-34.8452,138.494,0
-34.7864711,138.4937213,35803.25815
-34.8507485,138.6213476,20529.68227
-34.8523266,138.6291326,0
-34.853056,138.643611,15115.03322
-34.798889,138.491111,7578.703704
-34.846667,138.535556,30186.11111
-34.781,138.501,0
-34.898,138.586,98650
-34.832,138.497,0
-34.846,138.503,0
-34.8838117,138.5938053,0
-34.8607571,138.5099711,16160.401
-34.86,138.57,0
-34.8551221,138.5212237,15292.96875
-34.8759865,138.6075698,22266.66667
-34.838889,138.483889,25380.68182
-34.848,138.481,19714.28571
-34.806,138.495,0
-34.841,138.663,6371.475915
-34.839,138.638,0
-34.867,138.651,1328.162651
-34.842,138.564,0
-34.864,138.552,0
-34.873,138.614,30283.74963
-34.8872207,138.6125795,3194.656863
-34.897,138.59,0
-34.892,138.606,983166.6667
-34.886,138.603,38243.24324
-34.898,138.586,98650
-34.8838117,138.5938053,0
-34.8759865,138.6075698,22266.66667
-34.897,138.597,0
-34.775,138.589,0
-34.775,138.655,1843.133462
-34.74,138.605,16604.93827
-34.828,138.598,0
-34.72351,138.60944,1041.666667
-34.8333559,138.5897985,155166.6667
-34.7185389,138.6288642,0
-34.7475748,138.6714773,6186.507937
-34.788,138.59,0
-34.79575,138.60437,0
-34.796,138.667,0
-34.823,138.646,5583.103448
-34.8111486,138.6149026,0
-34.811,138.686,30495.75082
-34.8095995,138.6537879,6244.170168
-34.8025,138.6448,13129.8913
-34.826667,138.665,29740.56604
-34.79,138.616,11194.7756
-34.756944,138.611389,6790.239011
-34.824444,138.626944,19244.36359
-34.76391,138.64228,0
-34.77263,138.62514,25576.16843
-34.78,138.67,9242.481855
-34.7631,138.68858,0
-34.75,138.62243,14476.33314
-34.7587,138.6677,5928.571429
-34.76706,138.66033,0
-34.78266,138.64321,0
-34.7382025,138.534511,0
-34.841,138.663,6371.475915
-34.839,138.638,0
-34.7296627,138.5759347,0
-34.8090822,138.7316925,0
-34.861,138.683,0
-34.7999009,138.7316925,19995.26902
-34.85025,138.659,23893.54675
-34.7838889,138.7061111,0
-34.7629557,138.7640222,0
-34.766,138.715,18524.54798
-34.796,138.667,0
-34.8491256,138.7342029,3708.48652
-34.8531022,138.6714773,24117.64706
-34.8451,138.697,0
-34.833333,138.683333,26733.8464
-34.811,138.686,30495.75082
-34.829,138.672,16038.90244
-34.812524,138.706595,0
-34.822,138.704,19298.09694
-34.78,138.67,9242.481855
-34.7631,138.68858,0
-34.830278,138.711111,10675.47418
-34.801,138.712,0
-34.826,138.726,62442.56869
-34.841,138.663,6371.475915
-34.8349569,138.7304374,0
-34.7996704,138.686525,709.9051742
-34.7948475,138.7417347,0
-34.964,138.576,0
-34.963,138.586,0
-34.954,138.575,217458.3333
-34.951,138.581,208008.9286
-34.951,138.629,67655.84416
-34.952,138.595,113718.985
-34.9623501,138.6226003,43756.84641
-34.955,138.6,274437.5
-34.9436884,138.5775211,0
-34.964,138.593,0
-34.957222,138.614722,56270.2486
-34.956,138.59,284790.0433
-34.959,138.636,128391.9837
-34.944,138.613,78016.50641
-34.95,138.6,0
-34.961,138.6,733197.2576
-34.9453327,138.5925435,0
-34.9,138.612,256871.4286
-34.896,138.605,901534.0909
-34.887525,138.624461,45722.05882
-34.8915826,138.6175897,0
-34.9454042,138.5237246,0
-34.949,138.574,0
-34.9286646,138.5464066,47219.15584
-34.9686804,138.541234,0
-34.931,138.557,20714.97585
-34.927,138.512,29726.19048
-34.96,138.566,6968.75
-34.971,138.517,49976.92308
-34.931,138.57,16550
-34.9436884,138.5775211,0
-34.9355709,138.5800246,0
-34.95,138.566,0
-34.923354,138.5312279,0
-34.9443303,138.5625029,0
-34.925278,138.560833,51365.05376
-34.938,138.571,0
-34.945278,138.550556,39925.91093
-34.9575,138.550278,0
-34.9645281,138.5312279,48144.08602
-34.963683,138.5512419,52984.96647
-34.94,138.56,23800.4329
-34.9141491,138.5725146,0
-34.9174945,138.5612516,0
-34.916667,138.55,17717.59259
-34.945278,138.50375,40544.90589
-34.9391434,138.5499908,20316.66667
