latitude,longitude,weights
-34.945278,138.50375,-17927.95753
-34.89,138.558,36546.51163
-34.9054239,138.5625029,-24125
-34.8722171,138.496221,-19632.56264
-34.86349,138.4862231,49930.55556
-34.881,138.535,67362.5
-34.863,138.538,47354.48276
-34.882142,138.5449867,48313.49206
-34.881,138.535,11940.28103
-34.8828,138.5258,3852.925096
-34.6383421,138.7661021,0
-34.616111,138.731667,14303.94737
-34.624,138.722,-12515.06897
-34.62893,138.74885,-8037.566743
-34.64552,138.72758,-94333.33333
-34.5973516,138.7448796,-80083.33333
-34.60192,138.76469,48110.93055
-34.611,138.751,29009.71378
-34.6037,138.73404,35400
-34.625,138.696,0
-34.6438424,138.7040858,0
-34.59919,138.72957,-21875
-34.6776509,138.7453293,0
-34.591,138.744,-1021.119182
-35.019,138.52,-11062.82051
-34.982,138.516,91078.57143
-34.986,138.523,1258.928571
-34.971,138.517,71922.22222
-34.9886456,138.514972,112875
-35.009,138.522,-54115.68627
-35.0376785,138.5174726,631100
-35.004515,138.522148,5603.26087
-35.033333,138.516667,39781.65266
-35.031,138.532,29472.17806
-34.99541,138.521461,-58558.10256
-35.024514,138.523564,56974.80106
-34.988318,138.559096,-8694.421252
-35.021,138.568,4487.5
-34.9999023,138.5717982,-2933.174603
-35.03,138.557,35578.77143
-35.025,138.538,29844.88728
-34.98,138.571,12289.50669
-34.96,138.566,22898.13426
-34.983333,138.533333,64883.5693
-35.077,138.502,-2753.813823
-35.106587,138.4937213,0
-35.0497245,138.5162223,28614.58333
-35,138.552,17541.83673
-35.011,138.562,9704.545455
-34.989,138.539,23650.73529
-35.014,138.545,7581.696429
-35.064,138.553,1482.309582
-34.994,138.557,11062.5
-34.976944,138.551389,588.0402225
-35.031,138.532,29472.17806
-35.026,138.545,24328.82883
-35.034,138.549,-6776.300654
-35.034,138.536,29320.13566
-35.081294,138.5262256,5426.834595
-34.977,138.556,5139.61039
-35.0235516,138.5549953,26264.34767
-35.0146,138.571,0
-35.065,138.541,14406.02837
-35.007,138.538,-3103.07708
-35.021,138.568,4487.5
-34.998118,138.62254,33664.65378
-35.033,138.587,34079.15361
-35.022684,138.6163371,-19674.62963
-34.987,138.653,0
-34.99,138.603,52898.57143
-34.972,138.578,32937.68328
-34.9823579,138.5962997,41278.22581
-35.0476306,138.6213476,2609.322034
-34.9934589,138.6840168,111256.875
-35.04119,138.60515,6893.678161
-34.973633,138.5862837,40546.05263
-34.981,138.588,77716.07378
-35.027,138.601,60919.91342
-35.0131071,138.6263585,7356.624319
-34.968,138.6,40863
-35.02,138.631,34171.32867
-34.971,138.616,-70470
-34.9677,138.671,0
-34.981111,138.605833,91769.84127
-34.998,138.609,427500
-34.99,138.576,974.533107
-34.987,138.625,31190.82126
-34.972,138.627,237400
-34.995,138.597,-22418.10179
-35.002,138.59,69735.03861
-34.978,138.631,287710.1429
-35.006,138.577,0
-34.986,138.616,-35546.875
-35.015,138.686,54886.36364
-34.967,138.636,-31753.03644
-34.969722,138.595833,-692.3076923
-34.913,138.622,-597727.2727
-34.905,138.635,63291.66667
-34.891,138.644,-6186.635945
-34.9037874,138.6526734,34426.75439
-34.8969137,138.6526734,66489.03509
-34.917,138.616,-442500
-34.931,138.648,-463200
-34.899,138.625,162250
-34.924,138.645,3472.727273
-34.920278,138.619167,-70307.14286
-34.896389,138.639167,147864.9342
-34.927778,138.646944,101916.6667
-34.911,138.637,-307207.9348
-34.923,138.633,-49596.08696
-34.899,138.642,76541.35338
-34.905,138.646,165957.5936
-34.899,138.634,123840.0735
-34.91088,138.65398,0
-34.903,138.622,0
-34.912,138.629,218458.3333
-34.91111,138.64453,193127.7778
-35.067,138.6,-6530.458672
-35.267,138.483,54250
-35.281,138.454,13396.53715
-35.1654325,138.6153977,0
-35.087538,138.623853,-40125
-35.0715089,138.6584766,0
-35.1281692,138.496221,10262.3283
-35.1335313,138.476227,16529.2922
-35.1054491,138.6297435,42833.33333
-35.0451047,138.6539268,0
-35.0476306,138.6213476,2609.322034
-35.04119,138.60515,6893.678161
-35.03,138.557,35578.77143
-35.0858138,138.6777686,0
-35.05,138.583333,11008.94669
-35.158916,138.5262256,5858.974359
-35.143,138.514,5511.494253
-35.077,138.502,-2753.813823
-35.083,138.567,13029.63349
-35.155,138.518,17392.67677
-35.05,138.683333,145000
-35.1474667,138.6403068,0
-35.106587,138.4937213,0
-35.2301549,138.4837239,11494.92424
-35.2053048,138.5891838,-52017.94872
-35.2210309,138.5461247,10959.5122
-35.198,138.473,-6686.303828
-35.118,138.529,8189.212295
-35.14,138.493,0
-35.148,138.502,22915.74074
-35.064,138.553,1482.309582
-35.180847,138.502658,-112682.3529
-35.0966681,138.541234,-9830.306175
-35.1432538,138.5428373,17437.5
-35.1198409,138.476227,9032.706093
-35.1472196,138.476227,-12081.81818
-35.168,138.472,-30607.97022
-35.266,138.465,-1497.264022
-35.09814,138.527444,14020.12384
-35.09,138.55,36906.70806
-35.191,138.478,-2828.724353
-35.1979097,138.496455,0
-35.173,138.487,4305.870647
-35.202,138.488,-9228.19539
-35.33,138.448,10605.76923
-35.3500635,138.5015331,0
-35.2369804,138.5096886,0
-35.24631,138.62283,0
-34.887525,138.624461,94552.45098
-35.2800175,138.5165348,0
-35.2743124,138.5559895,6046.078431
-35.2953597,138.551613,0
-35.118261,138.5437358,-8676.444737
-34.672,138.667,-11688.68837
-34.6416029,138.6539268,-29851.96687
-34.6383421,138.7661021,0
-34.682,138.702,28955.9979
-34.6457618,138.5102836,0
-34.708611,138.705556,-12329.56481
-34.691389,138.668056,7382.278481
-34.7185389,138.6288642,0
-34.705,138.66,0
-34.72,138.673,-35312.5
-34.69906,138.69303,11452.67857
-34.72625,138.681,432.9202586
-34.7338017,138.6714773,6162.059211
-34.70079,138.67578,9746.242263
-34.71239,138.68543,23172.4359
-34.74126,138.65639,10663.46154
-34.7475748,138.6714773,15916.66667
-34.62893,138.74885,-8037.566743
-34.6946,138.655,0
-34.7629557,138.7640222,0
-34.7471145,138.6815087,19948.27828
-34.625,138.696,0
-34.7354281,138.8124093,0
-34.66973,138.64501,0
-34.668,138.7,12305.43237
-34.64716,138.67813,0
-34.659,138.666,449.7692308
-34.7155458,138.7662817,77245.83333
-34.6876893,138.6333343,-12754.16667
-34.6584706,138.6132442,0
-34.7549047,138.7778197,0
-34.685833,138.686944,-8064.160839
-34.6768,138.67674,-24643.63391
-34.7382025,138.534511,0
-34.6776509,138.7453293,0
-34.6743048,138.5560901,109875
-34.7296627,138.5759347,0
-34.6620474,138.771558,0
-34.861,138.516,-50250
-34.859,138.561,23896.1039
-34.8360061,138.4999707,29319.58128
-34.861,138.597,33833.14176
-34.873,138.614,34226.62338
-34.859,138.617,16741.10672
-34.886,138.567,15227.83251
-34.861,138.683,-11957.97721
-34.888,138.58,-99170.32967
-34.8333559,138.5897985,0
-34.882,138.578,58050
-34.8628684,138.6063175,-17733.25723
-34.8478814,138.4899721,39740.89069
-34.8364363,138.4899721,-24543.95604
-34.864,138.557,20253.51906
-34.8417043,138.5996352,53750
-34.85025,138.659,18704.85665
-34.841,138.527,0
-34.845,138.492,120967.7778
-34.871,138.637,29470.75581
-34.873,138.631,-43863.57576
-34.861944,138.643056,13440.51878
-34.8531022,138.6714773,39083.59133
-34.8591655,138.5862837,49166.05944
-34.882,138.636,19173.4472
-34.821,138.494,-35135.13514
-34.818333,138.493611,-7230.521937
-34.8604,138.633,0
-34.877,138.622,110477.9412
-34.852,138.547,50113.09524
-34.8452,138.494,0
-34.7864711,138.4937213,50281.10599
-34.8507485,138.6213476,-7288.679245
-34.8523266,138.6291326,43054.46275
-34.853056,138.643611,22338.42538
-34.798889,138.491111,-12928.57143
-34.846667,138.535556,36044.31217
-34.781,138.501,0
-34.898,138.586,75239.58333
-34.832,138.497,44292.92929
-34.846,138.503,-97638.88889
-34.8838117,138.5938053,62011.36578
-34.8607571,138.5099711,810.1023018
-34.86,138.57,0
-34.8551221,138.5212237,-5067.418214
-34.8759865,138.6075698,-18357.47899
-34.838889,138.483889,27701.97044
-34.848,138.481,80116.66667
-34.806,138.495,22796.875
-34.841,138.663,25336.09584
-34.839,138.638,26828.57143
-34.867,138.651,14582.50669
-34.842,138.564,18125
-34.864,138.552,42263.05882
-34.873,138.614,34226.62338
-34.8872207,138.6125795,24698.71795
-34.897,138.59,-44246.875
-34.892,138.606,420000
-34.886,138.603,125385.4167
-34.898,138.586,75239.58333
-34.8838117,138.5938053,62011.36578
-34.8759865,138.6075698,-18357.47899
-34.897,138.597,1875
-34.775,138.589,0
-34.775,138.655,9323.170732
-34.74,138.605,4138.039103
-34.828,138.598,0
-34.72351,138.60944,-1125
-34.8333559,138.5897985,0
-34.7185389,138.6288642,0
-34.7475748,138.6714773,15916.66667
-34.788,138.59,0
-34.79575,138.60437,45333.33333
-34.796,138.667,93179.34783
-34.823,138.646,18305.04245
-34.8111486,138.6149026,24466.63059
-34.811,138.686,12494.24957
-34.8095995,138.6537879,1640.875553
-34.8025,138.6448,-1061.554622
-34.826667,138.665,24205.40936
-34.79,138.616,6206.844556
-34.756944,138.611389,29673.78113
-34.824444,138.626944,20299.17582
-34.76391,138.64228,141.7797888
-34.77263,138.62514,-7800.072569
-34.78,138.67,12897.68977
-34.7631,138.68858,9013.900081
-34.75,138.62243,2355.970249
-34.7587,138.6677,-7916.666667
-34.76706,138.66033,23127.77778
-34.78266,138.64321,0
-34.7382025,138.534511,0
-34.841,138.663,25336.09584
-34.839,138.638,26828.57143
-34.7296627,138.5759347,0
-34.8090822,138.7316925,-547.6190476
-34.861,138.683,-11957.97721
-34.7999009,138.7316925,28952.72727
-34.85025,138.659,18704.85665
-34.7838889,138.7061111,14845.99622
-34.7629557,138.7640222,0
-34.766,138.715,35136.50498
-34.796,138.667,93179.34783
-34.8491256,138.7342029,-5549.887612
-34.8531022,138.6714773,39083.59133
-34.8451,138.697,9015.456821
-34.833333,138.683333,4469.594595
-34.811,138.686,12494.24957
-34.829,138.672,-20749.78522
-34.812524,138.706595,-757.1917808
-34.822,138.704,-18587.09273
-34.78,138.67,12897.68977
-34.7631,138.68858,9013.900081
-34.830278,138.711111,0
-34.801,138.712,26402.0936
-34.826,138.726,32652.92208
-34.841,138.663,25336.09584
-34.8349569,138.7304374,59098.95833
-34.7996704,138.686525,15277.93225
-34.7948475,138.7417347,0
-34.964,138.576,-58292.12121
-34.963,138.586,-25639.20455
-34.954,138.575,-101458.3333
-34.951,138.581,69333.33333
-34.951,138.629,111041.5114
-34.952,138.595,86000
-34.9623501,138.6226003,108757.3529
-34.955,138.6,36205.30303
-34.9436884,138.5775211,-62375
-34.964,138.593,176250
-34.957222,138.614722,-116193.7135
-34.956,138.59,195694.4444
-34.959,138.636,144683.8235
-34.944,138.613,-10953.61635
-34.95,138.6,-16115.52747
-34.961,138.6,-463447.9167
-34.9453327,138.5925435,-15107.14286
-34.9,138.612,31247.80702
-34.896,138.605,-8933.566434
-34.887525,138.624461,94552.45098
-34.8915826,138.6175897,420251.5152
-34.9454042,138.5237246,0
-34.949,138.574,-155375
-34.9286646,138.5464066,44483.19328
-34.9686804,138.541234,-31503.3631
-34.931,138.557,108044
-34.927,138.512,15658.56481
-34.96,138.566,22898.13426
-34.971,138.517,71922.22222
-34.931,138.57,101809.0909
-34.9436884,138.5775211,-62375
-34.9355709,138.5800246,0
-34.95,138.566,-32502.08333
-34.923354,138.5312279,10772.28018
-34.9443303,138.5625029,38693.27731
-34.925278,138.560833,75518.49593
-34.938,138.571,0
-34.945278,138.550556,45191.28788
-34.9575,138.550278,-9845.158906
-34.9645281,138.5312279,46454.54545
-34.963683,138.5512419,70072.74247
-34.94,138.56,-1988.030888
-34.9141491,138.5725146,-10715.53571
-34.9174945,138.5612516,-1156.028369
-34.916667,138.55,-12853.47985
-34.945278,138.50375,-17927.95753
-34.9391434,138.5499908,48483.51648
